"ID","SectorBranchesSIC2008","Periods","OutputBasicPrices_1","IntermediateConsumption_2","GrossValueAddedBasicPrices_3","OutputBasicPrices_4","IntermediateConsumption_5","GrossValueAddedBasicPrices_6","OutputBasicPrices_7","IntermediateConsumption_8","GrossValueAddedBasicPrices_9","OutputBasicPrices_10","IntermediateConsumption_11","GrossValueAddedBasicPrices_12","Total_13","WagesAndSalaries_14","EmployersSocialContributions_15","Gross_16","ConsumptionOfFixedCapital_17","Net_18","TaxesLessSubsidies_19","OtherTaxesOnProduction_20","OtherSubsidiesOnProduction_21","GrossValueAddedBasicPrices_22"
701,"336500","2003JJ00",14458,9431,5027,16146,10618,5558,-1.4,-5,6.2,89.5,88.8,90.4,3375,2692,683,1679,945,734,-27,19,46,5027
702,"336500","2004JJ00",16045,10264,5781,17788,11234,6578,10.2,5.8,18.4,90.2,91.4,87.9,3432,2723,709,2389,970,1419,-40,19,59,5781
703,"336500","2005JJ00",16563,10690,5873,18071,11495,6597,1.6,2.3,0.3,91.7,93,89,3432,2750,682,2472,996,1476,-31,24,55,5873
704,"336500","2006JJ00",18645,11955,6690,20004,12777,7248,10.7,11.2,9.9,93.2,93.6,92.3,3557,2854,703,3162,1032,2130,-29,24,53,6690
705,"336500","2007JJ00",20634,13349,7285,21753,13954,7821,8.7,9.2,7.9,94.9,95.7,93.1,3813,3049,764,3507,1078,2429,-35,25,60,7285
706,"336500","2008JJ00",20522,13258,7264,21084,13477,7630,-3.1,-3.4,-2.4,97.3,98.4,95.2,4097,3271,826,3204,1128,2076,-37,30,67,7264
707,"336500","2009JJ00",17563,11506,6057,17745,11686,6067,-15.8,-13.3,-20.5,99,98.5,99.8,4140,3355,785,2060,1162,898,-143,35,178,6057
708,"336500","2010JJ00",21027,13190,7837,21027,13190,7837,18.5,12.9,29.2,100,100,100,4046,3261,785,3862,1188,2674,-71,37,108,7837
709,"336500","2011JJ00",25231,16427,8804,25006,16220,8786,18.9,23,12.1,100.9,101.3,100.2,4378,3530,848,4485,1225,3260,-59,42,101,8804
710,"336500","2012JJ00",23385,15491,7894,22944,15106,7835,-8.2,-6.9,-10.8,101.9,102.5,100.8,4597,3670,927,3324,1259,2065,-27,57,84,7894
711,"336500","2013JJ00",24079,15924,8155,23468,15558,7906,2.3,3,0.9,102.6,102.4,103.1,4909,3827,1082,3289,1310,1979,-43,37,80,8155
712,"336500","2014JJ00",25490,16635,8855,24674,16248,8420,5.1,4.4,6.5,103.3,102.4,105.2,5037,3982,1055,3866,1360,2506,-48,37,85,8855
713,"336500","2015JJ00",25689,16952,8737,24538,16192,8341,-0.6,-0.3,-0.9,104.7,104.7,104.7,5158,4114,1044,3631,NA,NA,-52,29,81,8737
714,"339205","1995JJ00",6243,4107,2136,7821,5359,2423,NA,NA,NA,79.8,76.6,88.2,1336,1138,198,823,471,352,-23,4,27,2136
715,"339205","1996JJ00",6986,4928,2058,8627,6327,2312,10.3,18.1,-4.6,81,77.9,89,1360,1155,205,706,468,238,-8,5,13,2058
716,"339205","1997JJ00",8345,5900,2445,10120,7480,2661,17.3,18.2,15.1,82.5,78.9,91.9,1412,1214,198,1052,471,581,-19,5,24,2445
717,"339205","1998JJ00",10151,7182,2969,12000,8950,3087,18.6,19.6,16,84.6,80.2,96.2,1536,1230,306,1461,492,969,-28,4,32,2969
718,"339205","1999JJ00",10836,7563,3273,12591,9279,3332,4.9,3.7,7.9,86.1,81.5,98.2,1646,1299,347,1643,533,1110,-16,13,29,3273
719,"339205","2000JJ00",11233,8130,3103,12811,9649,3217,1.7,4,-3.5,87.7,84.3,96.4,1721,1339,382,1393,581,812,-11,14,25,3103
720,"339205","2001JJ00",12156,8634,3522,13753,10022,3748,7.4,3.9,16.5,88.4,86.2,94,1758,1396,362,1770,628,1142,-6,19,25,3522
721,"339205","2002JJ00",11975,8437,3538,13293,9604,3699,-3.3,-4.2,-1.3,90.1,87.8,95.6,1775,1405,370,1808,664,1144,-45,21,66,3538
722,"339205","2003JJ00",11750,8200,3550,12905,9291,3621,-2.9,-3.3,-2.1,91.1,88.3,98,1775,1409,366,1786,666,1120,-11,10,21,3550
723,"339205","2004JJ00",12084,8321,3763,12898,9211,3687,-0.1,-0.9,1.8,93.7,90.3,102.1,1738,1383,355,2040,669,1371,-15,12,27,3763
724,"339205","2005JJ00",11836,8190,3646,12536,8935,3599,-2.8,-3,-2.4,94.4,91.7,101.3,1669,1342,327,1990,670,1320,-13,9,22,3646
725,"339205","2006JJ00",12351,8673,3678,12922,9351,3582,3.1,4.7,-0.5,95.6,92.8,102.7,1695,1356,339,1992,672,1320,-9,13,22,3678
726,"339205","2007JJ00",14639,10287,4352,15029,10787,4246,16.3,15.4,18.5,97.4,95.4,102.5,1748,1394,354,2618,675,1943,-14,13,27,4352
727,"339205","2008JJ00",15550,10946,4604,15501,11206,4305,3.1,3.9,1.4,100.3,97.7,107,1889,1503,386,2743,677,2066,-28,16,44,4604
728,"339205","2009JJ00",11187,8042,3145,11277,8205,3084,-27.3,-26.8,-28.4,99.2,98,102,1913,1543,370,1334,665,669,-102,21,123,3145
729,"339205","2010JJ00",12454,8734,3720,12454,8734,3720,10.4,6.5,20.6,100,100,100,1889,1516,373,1873,648,1225,-42,22,64,3720
730,"339205","2011JJ00",13327,9562,3765,13199,9373,3826,6,7.3,2.8,101,102,98.4,1973,1581,392,1813,635,1178,-21,23,44,3765
731,"339205","2012JJ00",13173,9763,3410,12937,9453,3473,-2,0.9,-9.2,101.8,103.3,98.2,1994,1587,407,1430,632,798,-14,17,31,3410
732,"339205","2013JJ00",13300,9703,3597,12939,9372,3561,0,-0.9,2.5,102.8,103.5,101,2002,1599,403,1603,633,970,-8,20,28,3597
733,"339205","2014JJ00",14257,10515,3742,13819,10129,3681,6.8,8.1,3.4,103.2,103.8,101.7,2091,1649,442,1668,636,1032,-17,17,34,3742
734,"339205","2015JJ00",15816,11789,4027,15197,11152,4035,10,10.1,9.6,104.1,105.7,99.8,2178,1735,443,1864,NA,NA,-15,17,32,4027
735,"339200","1995JJ00",3355,2190,1165,4222,2854,1347,NA,NA,NA,79.5,76.7,86.5,772,654,118,394,308,86,-1,3,4,1165
736,"339200","1996JJ00",4130,2895,1235,5036,3671,1370,19.3,28.6,1.7,82,78.9,90.1,831,701,130,404,328,76,0,3,3,1235
737,"339200","1997JJ00",5184,3696,1488,6199,4615,1603,23.1,25.7,17,83.6,80.1,92.8,895,766,129,594,333,261,-1,3,4,1488
738,"339200","1998JJ00",6354,4420,1934,7482,5464,2026,20.7,18.4,26.4,84.9,80.9,95.4,960,765,195,978,343,635,-4,2,6,1934
739,"339200","1999JJ00",6955,4722,2233,8064,5754,2298,7.8,5.3,13.4,86.2,82.1,97.2,1037,813,224,1189,358,831,7,13,6,2233
740,"339200","2000JJ00",7202,5008,2194,8202,5913,2286,1.7,2.8,-0.5,87.8,84.7,96,1080,836,244,1106,374,732,8,13,5,2194
741,"339200","2001JJ00",7227,5181,2046,8228,6006,2228,0.3,1.6,-2.6,87.8,86.3,91.8,1080,851,229,955,388,567,11,17,6,2046
742,"339200","2002JJ00",7070,5070,2000,7961,5761,2202,-3.3,-4.1,-1.2,88.8,88,90.8,1070,838,232,939,398,541,-9,18,27,2000
743,"339200","2003JJ00",7049,4972,2077,7875,5638,2238,-1.1,-2.1,1.6,89.5,88.2,92.8,1083,853,230,992,398,594,2,7,5,2077
744,"339200","2004JJ00",7360,5121,2239,7895,5617,2277,0.3,-0.4,1.7,93.2,91.2,98.3,1061,838,223,1181,401,780,-3,7,10,2239
745,"339200","2005JJ00",7005,4906,2099,7487,5311,2173,-5.2,-5.4,-4.6,93.6,92.4,96.6,1030,822,208,1072,407,665,-3,4,7,2099
746,"339200","2006JJ00",7397,5214,2183,7820,5593,2227,4.5,5.3,2.5,94.6,93.2,98,1049,834,215,1137,415,722,-3,5,8,2183
747,"339200","2007JJ00",8261,5834,2427,8565,6088,2475,9.5,8.9,11.1,96.4,95.8,98.1,1039,823,216,1395,424,971,-7,5,12,2427
748,"339200","2008JJ00",8440,5933,2507,8491,6048,2440,-0.9,-0.7,-1.4,99.4,98.1,102.7,1107,875,232,1419,435,984,-19,6,25,2507
749,"339200","2009JJ00",4350,3165,1185,4407,3227,1184,-48.1,-46.7,-51.5,98.7,98.1,100.1,1039,834,205,222,434,-212,-76,7,83,1185
750,"339200","2010JJ00",5924,4140,1784,5924,4140,1784,34.4,28.3,50.7,100,100,100,965,770,195,841,426,415,-22,9,31,1784
751,"339200","2011JJ00",7289,5141,2148,7161,5052,2109,20.9,22,18.2,101.8,101.8,101.8,1004,799,205,1152,417,735,-8,10,18,2148
752,"339200","2012JJ00",6585,4771,1814,6409,4639,1770,-10.5,-8.2,-16.1,102.7,102.8,102.5,1032,818,214,789,413,376,-7,7,14,1814
753,"339200","2013JJ00",6303,4487,1816,6092,4350,1742,-5,-6.2,-1.6,103.5,103.1,104.3,1004,797,207,818,409,409,-6,7,13,1816
754,"339200","2014JJ00",6829,4928,1901,6607,4790,1819,8.5,10.1,4.4,103.4,102.9,104.5,1047,819,228,866,408,458,-12,6,18,1901
755,"339200","2015JJ00",8173,5952,2221,7883,5716,2168,19.3,19.3,19.2,103.7,104.1,102.4,1125,890,235,1106,NA,NA,-10,7,17,2221
756,"340200","1995JJ00",2888,1917,971,3629,2500,1106,NA,NA,NA,79.6,76.7,87.8,564,484,80,429,163,266,-22,1,23,971
757,"340200","1996JJ00",2856,2033,823,3625,2650,972,-0.1,6,-12.2,78.8,76.7,84.7,529,454,75,302,140,162,-8,2,10,823
758,"340200","1997JJ00",3161,2204,957,3948,2851,1091,8.9,7.6,12.3,80.1,77.3,87.7,517,448,69,458,138,320,-18,2,20,957
759,"340200","1998JJ00",3797,2762,1035,4544,3470,1089,15.1,21.7,-0.2,83.6,79.6,95.1,576,465,111,483,149,334,-24,2,26,1035
760,"340200","1999JJ00",3881,2841,1040,4552,3507,1064,0.2,1,-2.2,85.3,81,97.7,609,486,123,454,175,279,-23,0,23,1040
761,"340200","2000JJ00",4031,3122,909,4634,3719,960,1.8,6.1,-9.8,87,83.9,94.7,641,503,138,287,207,80,-19,1,20,909
762,"340200","2001JJ00",4929,3453,1476,5557,3999,1560,19.9,7.5,62.5,88.7,86.4,94.6,678,545,133,815,240,575,-17,2,19,1476
763,"340200","2002JJ00",4905,3367,1538,5364,3826,1537,-3.5,-4.3,-1.5,91.4,88,100.1,705,567,138,869,266,603,-36,3,39,1538
764,"340200","2003JJ00",4701,3228,1473,5064,3638,1429,-5.6,-4.9,-7,92.8,88.7,103.1,692,556,136,794,268,526,-13,3,16,1473
765,"340200","2004JJ00",4724,3200,1524,5038,3578,1457,-0.5,-1.6,2,93.8,89.4,104.6,677,545,132,859,268,591,-12,5,17,1524
766,"340200","2005JJ00",4831,3284,1547,5083,3611,1468,0.9,0.9,0.8,95,90.9,105.4,639,520,119,918,263,655,-10,5,15,1547
767,"340200","2006JJ00",4954,3459,1495,5138,3745,1403,1.1,3.7,-4.5,96.4,92.4,106.6,646,522,124,855,257,598,-6,8,14,1495
768,"340200","2007JJ00",6378,4453,1925,6495,4686,1815,26.4,25.2,29.4,98.2,95,106.1,709,571,138,1223,251,972,-7,8,15,1925
769,"340200","2008JJ00",7110,5013,2097,7037,5147,1903,8.3,9.8,4.9,101,97.4,110.2,782,628,154,1324,242,1082,-9,10,19,2097
770,"340200","2009JJ00",6837,4877,1960,6860,4979,1890,-2.5,-3.3,-0.7,99.7,98,103.7,874,709,165,1112,231,881,-26,14,40,1960
771,"340200","2010JJ00",6530,4594,1936,6530,4594,1936,-4.8,-7.7,2.4,100,100,100,924,746,178,1032,222,810,-20,13,33,1936
772,"340200","2011JJ00",6038,4421,1617,6038,4321,1717,-7.5,-5.9,-11.3,100,102.3,94.2,969,782,187,661,218,443,-13,13,26,1617
773,"340200","2012JJ00",6588,4992,1596,6538,4812,1715,8.3,11.4,-0.1,100.8,103.7,93.1,962,769,193,641,219,422,-7,10,17,1596
774,"340200","2013JJ00",6997,5216,1781,6864,5017,1838,5,4.3,7.2,101.9,104,96.9,998,802,196,785,224,561,-2,13,15,1781
775,"340200","2014JJ00",7428,5587,1841,7228,5335,1881,5.3,6.3,2.3,102.8,104.7,97.9,1044,830,214,802,228,574,-5,11,16,1841
776,"340200","2015JJ00",7643,5837,1806,7330,5439,1876,1.4,2,-0.3,104.3,107.3,96.3,1053,845,208,758,NA,NA,-5,10,15,1806
777,"300023","1995JJ00",11456,5838,5618,14546,7519,7028,NA,NA,NA,78.8,77.6,79.9,4488,3811,677,1141,593,548,-11,9,20,5618
778,"300023","1996JJ00",11832,6003,5829,14911,7698,7214,2.5,2.4,2.7,79.3,78,80.8,4465,3786,679,1392,612,780,-28,11,39,5829
779,"300023","1997JJ00",12461,6412,6049,15550,8107,7447,4.3,5.3,3.2,80.1,79.1,81.2,4607,3954,653,1493,617,876,-51,15,66,6049
780,"300023","1998JJ00",13679,6862,6817,16766,8556,8209,7.8,5.5,10.2,81.6,80.2,83,4933,3994,939,1964,632,1332,-80,12,92,6817
781,"300023","1999JJ00",14126,7153,6973,17125,8773,8352,2.1,2.5,1.7,82.5,81.5,83.5,5130,4145,985,1932,651,1281,-89,16,105,6973
782,"300023","2000JJ00",14859,7661,7198,17700,9060,8639,3.4,3.3,3.4,84,84.6,83.3,5439,4359,1080,1844,678,1166,-85,20,105,7198
783,"300023","2001JJ00",15330,7802,7528,18089,9035,9057,2.2,-0.3,4.8,84.7,86.3,83.1,5707,4633,1074,1914,700,1214,-93,23,116,7528
784,"300023","2002JJ00",15317,7653,7664,17807,8813,9001,-1.6,-2.5,-0.6,86,86.8,85.2,5838,4742,1096,1946,720,1226,-120,22,142,7664
785,"300023","2003JJ00",15151,7537,7614,17334,8613,8727,-2.7,-2.3,-3,87.4,87.5,87.2,5942,4820,1122,1751,723,1028,-79,25,104,7614
786,"300023","2004JJ00",15418,7809,7609,17405,8716,8695,0.4,1.2,-0.4,88.6,89.6,87.5,6006,4802,1204,1687,730,957,-84,26,110,7609
787,"300023","2005JJ00",16085,8228,7857,17748,8989,8762,2,3.1,0.8,90.6,91.5,89.7,5956,4800,1156,1974,734,1240,-73,28,101,7857
788,"300023","2006JJ00",16680,8663,8017,18070,9319,8751,1.8,3.7,-0.1,92.3,93,91.6,6073,4886,1187,2010,747,1263,-66,27,93,8017
789,"300023","2007JJ00",17547,9322,8225,18787,9778,9008,4,4.9,2.9,93.4,95.3,91.3,6320,5047,1273,1975,767,1208,-70,29,99,8225
790,"300023","2008JJ00",18309,9742,8567,19057,9963,9091,1.4,1.9,0.9,96.1,97.8,94.2,6564,5153,1411,2075,800,1275,-72,31,103,8567
791,"300023","2009JJ00",16915,8766,8149,17259,8939,8319,-9.4,-10.3,-8.5,98,98.1,98,6642,5137,1505,1595,827,768,-88,36,124,8149
792,"300023","2010JJ00",17233,8980,8253,17233,8980,8253,-0.1,0.5,-0.8,100,100,100,6646,5163,1483,1687,846,841,-80,40,120,8253
793,"300023","2011JJ00",17697,9192,8505,17356,9031,8325,0.7,0.6,0.9,102,101.8,102.2,6642,5116,1526,1933,852,1081,-70,37,107,8505
794,"300023","2012JJ00",18191,9438,8753,17566,9186,8380,1.2,1.7,0.7,103.6,102.7,104.5,6715,5171,1544,2089,864,1225,-51,31,82,8753
795,"300023","2013JJ00",17678,9251,8427,16915,8972,7945,-3.7,-2.3,-5.2,104.5,103.1,106.1,6566,5047,1519,1899,880,1019,-38,28,66,8427
796,"300023","2014JJ00",18111,9518,8593,17149,9213,7942,1.4,2.7,0,105.6,103.3,108.2,6563,5001,1562,2050,890,1160,-20,27,47,8593
797,"300023","2015JJ00",19221,10056,9165,17659,9618,8052,3,4.4,1.4,108.8,104.6,113.8,6638,5118,1520,2539,NA,NA,-12,32,44,9165
798,"900046","1995JJ00",6914,3048,3866,8684,3778,4894,NA,NA,NA,79.6,80.7,79,3043,2589,454,829,379,450,-6,7,13,3866
799,"900046","1996JJ00",7266,3191,4075,9011,3954,5043,3.8,4.7,3.1,80.6,80.7,80.8,3074,2617,457,1027,393,634,-26,9,35,4075
800,"900046","1997JJ00",7714,3389,4325,9467,4140,5313,5.1,4.7,5.3,81.5,81.9,81.4,3207,2759,448,1166,401,765,-48,12,60,4325
801,"900046","1998JJ00",8252,3617,4635,9992,4360,5617,5.5,5.3,5.7,82.6,83,82.5,3391,2772,619,1314,417,897,-70,8,78,4635
802,"900046","1999JJ00",8727,3832,4895,10513,4563,5934,5.2,4.7,5.6,83,84,82.5,3509,2868,641,1469,435,1034,-83,10,93,4895
803,"900046","2000JJ00",9196,4067,5129,10897,4666,6216,3.7,2.2,4.8,84.4,87.2,82.5,3721,3025,696,1491,459,1032,-83,13,96,5129
804,"900046","2001JJ00",9242,4028,5214,10845,4565,6269,-0.5,-2.2,0.9,85.2,88.2,83.2,3918,3211,707,1388,479,909,-92,14,106,5214
805,"900046","2002JJ00",9252,3977,5275,10706,4486,6210,-1.3,-1.7,-0.9,86.4,88.7,84.9,4006,3289,717,1369,498,871,-100,13,113,5275
806,"900046","2003JJ00",9155,3851,5304,10376,4332,6035,-3.1,-3.4,-2.8,88.2,88.9,87.9,4108,3362,746,1273,506,767,-77,16,93,5304
807,"900046","2004JJ00",9227,3928,5299,10354,4345,6001,-0.2,0.3,-0.6,89.1,90.4,88.3,4156,3336,820,1219,514,705,-76,18,94,5299
808,"900046","2005JJ00",9460,4053,5407,10414,4393,6011,0.6,1.1,0.2,90.8,92.3,90,4114,3325,789,1361,517,844,-68,19,87,5407
809,"900046","2006JJ00",9654,4158,5496,10422,4428,5983,0.1,0.8,-0.5,92.6,93.9,91.9,4180,3371,809,1377,524,853,-61,18,79,5496
810,"900046","2007JJ00",10076,4444,5632,10799,4629,6159,3.6,4.5,2.9,93.3,96,91.4,4276,3417,859,1419,534,885,-63,20,83,5632
811,"900046","2008JJ00",10395,4557,5838,10873,4644,6219,0.7,0.3,1,95.6,98.1,93.9,4418,3445,973,1484,555,929,-64,21,85,5838
812,"900046","2009JJ00",9309,3751,5558,9481,3856,5624,-12.8,-17,-9.6,98.2,97.3,98.8,4462,3453,1009,1174,572,602,-78,23,101,5558
813,"900046","2010JJ00",9367,3854,5513,9367,3854,5513,-1.2,-0.1,-2,100,100,100,4516,3473,1043,1071,578,493,-74,24,98,5513
814,"900046","2011JJ00",9442,3985,5457,9303,3866,5437,-0.7,0.3,-1.4,101.5,103.1,100.4,4412,3380,1032,1109,575,534,-64,21,85,5457
815,"900046","2012JJ00",9390,3914,5476,9130,3760,5370,-1.9,-2.7,-1.2,102.9,104.1,102,4399,3352,1047,1121,575,546,-44,19,63,5476
816,"900046","2013JJ00",8956,3678,5278,8614,3532,5084,-5.6,-6.1,-5.3,104,104.1,103.8,4248,3223,1025,1064,579,485,-34,15,49,5278
817,"900046","2014JJ00",9074,3749,5325,8734,3596,5139,1.4,1.8,1.1,103.9,104.3,103.6,4196,3169,1027,1148,575,573,-19,12,31,5325
818,"900046","2015JJ00",9652,4056,5596,9154,3875,5280,4.8,7.8,2.7,105.4,104.7,106,4172,3187,985,1436,NA,NA,-12,18,30,5596
819,"341600","1995JJ00",2668,1609,1059,3503,2087,1418,NA,NA,NA,76.2,77.1,74.7,667,577,90,391,154,237,1,2,1,1059
820,"341600","1996JJ00",2805,1662,1143,3631,2153,1481,3.7,3.2,4.4,77.2,77.2,77.2,680,589,91,465,157,308,-2,3,5,1143
821,"341600","1997JJ00",3074,1774,1300,3937,2266,1674,8.4,5.2,13,78.1,78.3,77.7,692,614,78,612,160,452,-4,4,8,1300
822,"341600","1998JJ00",3403,1935,1468,4281,2430,1854,8.8,7.3,10.8,79.5,79.6,79.2,753,621,132,724,166,558,-9,2,11,1468
823,"341600","1999JJ00",3663,2048,1615,4663,2533,2133,8.9,4.2,15.1,78.6,80.8,75.7,833,678,155,793,175,618,-11,1,12,1615
824,"341600","2000JJ00",3776,2126,1650,4701,2532,2174,0.8,0,1.9,80.3,84,75.9,877,702,175,783,188,595,-10,2,12,1650
825,"341600","2001JJ00",3699,2059,1640,4480,2407,2079,-4.7,-4.9,-4.4,82.6,85.5,78.9,901,729,172,748,198,550,-9,3,12,1640
826,"341600","2002JJ00",3561,1953,1608,4208,2254,1960,-6.1,-6.4,-5.7,84.6,86.6,82,902,730,172,718,208,510,-12,2,14,1608
827,"341600","2003JJ00",3297,1851,1446,3835,2115,1721,-8.9,-6.1,-12.2,86,87.5,84,867,706,161,587,213,374,-8,3,11,1446
828,"341600","2004JJ00",3241,1863,1378,3730,2094,1637,-2.7,-1,-4.9,86.9,89,84.2,817,659,158,566,217,349,-5,4,9,1378
829,"341600","2005JJ00",3406,1967,1439,3840,2156,1685,3,3,3,88.7,91.3,85.4,787,639,148,654,219,435,-2,5,7,1439
830,"341600","2006JJ00",3477,2046,1431,3823,2193,1628,-0.4,1.7,-3.4,90.9,93.3,87.9,776,628,148,656,222,434,-1,5,6,1431
831,"341600","2007JJ00",3761,2221,1540,4046,2309,1735,5.8,5.3,6.6,93,96.2,88.8,805,649,156,735,227,508,0,6,6,1540
832,"341600","2008JJ00",3915,2260,1655,4107,2286,1824,1.5,-1,5.1,95.3,98.9,90.7,834,667,167,821,234,587,0,7,7,1655
833,"341600","2009JJ00",3370,1879,1491,3400,1929,1470,-17.2,-15.6,-19.4,99.1,97.4,101.4,810,653,157,683,239,444,-2,9,11,1491
834,"341600","2010JJ00",3306,1901,1405,3306,1901,1405,-2.8,-1.4,-4.4,100,100,100,806,648,158,601,239,362,-2,8,10,1405
835,"341600","2011JJ00",3260,1934,1326,3201,1871,1330,-3.2,-1.6,-5.3,101.8,103.4,99.7,761,609,152,567,235,332,-2,6,8,1326
836,"341600","2012JJ00",3227,1856,1371,3127,1778,1351,-2.3,-5,1.6,103.2,104.4,101.5,775,616,159,599,232,367,-3,4,7,1371
837,"341600","2013JJ00",2982,1706,1276,2869,1626,1245,-8.3,-8.6,-7.9,104,104.9,102.5,720,575,145,559,228,331,-3,3,6,1276
838,"341600","2014JJ00",3052,1748,1304,2904,1660,1246,1.2,2.1,0.1,105.1,105.3,104.7,704,555,149,604,225,379,-4,2,6,1304
839,"341600","2015JJ00",3467,1978,1489,3260,1856,1406,12.3,11.8,12.9,106.3,106.6,105.9,707,563,144,784,NA,NA,-2,3,5,1489
840,"342400","1995JJ00",4246,1439,2807,5195,1705,3489,NA,NA,NA,81.7,84.4,80.5,2376,2012,364,438,225,213,-7,5,12,2807
841,"342400","1996JJ00",4461,1529,2932,5393,1813,3577,3.8,6.3,2.5,82.7,84.3,82,2394,2028,366,562,236,326,-24,6,30,2932
842,"342400","1997JJ00",4640,1615,3025,5553,1888,3661,3,4.1,2.4,83.6,85.6,82.6,2515,2145,370,554,241,313,-44,8,52,3025
843,"342400","1998JJ00",4849,1682,3167,5743,1947,3792,3.4,3.2,3.6,84.4,86.4,83.5,2638,2151,487,590,251,339,-61,6,67,3167
844,"342400","1999JJ00",5064,1784,3280,5893,2048,3840,2.6,5.2,1.3,85.9,87.1,85.4,2676,2190,486,676,260,416,-72,9,81,3280
845,"342400","2000JJ00",5420,1941,3479,6230,2148,4076,5.7,4.9,6.2,87,90.4,85.3,2844,2323,521,708,271,437,-73,11,84,3479
846,"342400","2001JJ00",5543,1969,3574,6383,2167,4212,2.5,0.9,3.3,86.8,90.9,84.8,3017,2482,535,640,281,359,-83,11,94,3574
847,"342400","2002JJ00",5691,2024,3667,6505,2234,4265,1.9,3.1,1.3,87.5,90.6,86,3104,2559,545,651,290,361,-88,11,99,3667
848,"342400","2003JJ00",5858,2000,3858,6540,2216,4320,0.5,-0.8,1.3,89.6,90.2,89.3,3241,2656,585,686,293,393,-69,13,82,3858
849,"342400","2004JJ00",5986,2065,3921,6619,2249,4366,1.2,1.5,1.1,90.4,91.8,89.8,3339,2677,662,653,297,356,-71,14,85,3921
850,"342400","2005JJ00",6054,2086,3968,6572,2237,4330,-0.7,-0.5,-0.8,92.1,93.2,91.6,3327,2686,641,707,298,409,-66,14,80,3968
851,"342400","2006JJ00",6177,2112,4065,6596,2235,4357,0.4,-0.1,0.6,93.7,94.5,93.3,3404,2743,661,721,302,419,-60,13,73,4065
852,"342400","2007JJ00",6315,2223,4092,6754,2321,4428,2.4,3.8,1.6,93.5,95.8,92.4,3471,2768,703,684,307,377,-63,14,77,4092
853,"342400","2008JJ00",6480,2297,4183,6767,2359,4402,0.2,1.6,-0.6,95.8,97.4,95,3584,2778,806,663,321,342,-64,14,78,4183
854,"342400","2009JJ00",5939,1872,4067,6080,1927,4153,-10.1,-18.3,-5.7,97.7,97.1,97.9,3652,2800,852,491,333,158,-76,14,90,4067
855,"342400","2010JJ00",6061,1953,4108,6061,1953,4108,-0.3,1.3,-1.1,100,100,100,3710,2825,885,470,339,131,-72,16,88,4108
856,"342400","2011JJ00",6182,2051,4131,6102,1995,4107,0.7,2.2,0,101.3,102.8,100.6,3651,2771,880,542,340,202,-62,15,77,4131
857,"342400","2012JJ00",6163,2058,4105,6002,1982,4020,-1.6,-0.6,-2.1,102.7,103.8,102.1,3624,2736,888,522,343,179,-41,15,56,4105
858,"342400","2013JJ00",5974,1972,4002,5746,1906,3839,-4.3,-3.8,-4.5,104,103.4,104.2,3528,2648,880,505,351,154,-31,12,43,4002
859,"342400","2014JJ00",6022,2001,4021,5830,1936,3893,1.5,1.6,1.4,103.3,103.3,103.3,3492,2614,878,544,350,194,-15,10,25,4021
860,"342400","2015JJ00",6185,2078,4107,5891,2018,3872,1,4.2,-0.5,105,102.9,106.1,3465,2624,841,652,NA,NA,-10,15,25,4107
861,"344400","1995JJ00",4542,2790,1752,5863,3738,2129,NA,NA,NA,77.5,74.6,82.3,1445,1222,223,312,214,98,-5,2,7,1752
862,"344400","1996JJ00",4566,2812,1754,5900,3734,2167,0.6,-0.1,1.8,77.4,75.3,80.9,1391,1169,222,365,219,146,-2,2,4,1754
863,"344400","1997JJ00",4747,3023,1724,6079,3958,2130,3,6,-1.7,78.1,76.4,80.9,1400,1195,205,327,216,111,-3,3,6,1724
864,"344400","1998JJ00",5427,3245,2182,6778,4187,2588,11.5,5.8,21.5,80.1,77.5,84.3,1542,1222,320,650,215,435,-10,4,14,2182
865,"344400","1999JJ00",5399,3321,2078,6607,4194,2420,-2.5,0.2,-6.5,81.7,79.2,85.9,1621,1277,344,463,216,247,-6,6,12,2078
866,"344400","2000JJ00",5663,3594,2069,6797,4381,2428,2.9,4.5,0.3,83.3,82,85.2,1718,1334,384,353,219,134,-2,7,9,2069
867,"344400","2001JJ00",6088,3774,2314,7242,4462,2785,6.6,1.9,14.7,84.1,84.6,83.1,1789,1422,367,526,221,305,-1,9,10,2314
868,"344400","2002JJ00",6065,3676,2389,7100,4318,2787,-2,-3.2,0.1,85.4,85.1,85.7,1832,1453,379,577,222,355,-20,9,29,2389
869,"344400","2003JJ00",5996,3686,2310,6957,4274,2689,-2,-1,-3.5,86.2,86.3,85.9,1834,1458,376,478,217,261,-2,9,11,2310
870,"344400","2004JJ00",6191,3881,2310,7051,4365,2692,1.4,2.1,0.1,87.8,88.9,85.8,1850,1466,384,468,216,252,-8,8,16,2310
871,"344400","2005JJ00",6625,4175,2450,7337,4591,2750,4.1,5.2,2.2,90.3,90.9,89.1,1842,1475,367,613,217,396,-5,9,14,2450
872,"344400","2006JJ00",7026,4505,2521,7652,4888,2767,4.3,6.5,0.6,91.8,92.2,91.1,1893,1515,378,633,223,410,-5,9,14,2521
873,"344400","2007JJ00",7471,4878,2593,7992,5146,2848,4.4,5.3,2.9,93.5,94.8,91,2044,1630,414,556,233,323,-7,9,16,2593
